en,fr,it,de,es,ko,kana
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.,Brings down the energy of any Pokémon that have already used a move this turn.
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.",Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.,Makes the audience quickly grow bored when an appeal move has little effect.
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,"Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too.","Gets the Pokémon pumped up. Helps prevent nervousness, too."
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.,Excites the audience a lot if used first.
Quite an appealing move.,Une Démonstration qui plaît énormément.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.,Quite an appealing move.
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.,Excites the audience in any kind of contest.
Prevents the user from being startled until the turn ends.,Évite d'être effrayé par les autres Pokémon.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.,Prevents the user from being startled until the turn ends.
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.,Causes the user to move earlier on the next turn.
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.,Badly startles Pokémon that used a move of the same type.
