en,fr,it,de,es,ko,kana
The Tablets of Ruin possessed by [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]\r weakened\r the\r Attack\r of\r all\r surrounding\r Pokémon!,"Le Bois du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] affaiblit l’Attaque des Pokémon alentour !","L’Attacco dei Pokémon intorno si indebolisce a causa dell’abilità Amuleto Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)]!",Unheilstafeln von [VAR PKNICK(0000)] von [VAR 0100(000A)] schwächt den Angriff aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha mermado el Ataque de los demás Pokémon con Tablilla Debacle!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]의 재앙의목간에 의해 주위의 공격이 약해졌다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]の わざわいのおふだで　まわりの　{攻撃|こうげき}が　{弱|よわ}まった！
[VAR PKNICK(0000)]’s Beads of Ruin weakened the Sp. Def of all surrounding Pokémon!,"Les Perles du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] affaiblissent la Défense Spéciale des Pokémon alentour !",La Difesa Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Monile Nefasto di [VAR PKNICK(0000)]!,Unheilsjuwelen von [VAR PKNICK(0000)] schwächt die Spezial-Verteidigung aller Pokémon im Umkreis!,¡[VAR PKNICK(0000)] ha mermado la Defensa Especial de los demás Pokémon con Abalorio Debacle!,[VAR PKNICK(0000)]의 재앙의구슬에 의해 주위의 특수방어가 약해졌다!,[VAR PKNICK(0000)]の わざわいのたまで　まわりの　{特防|とくぼう}が　{弱|よわ}まった！
The wild [VAR PKNICK(0000)]’s Beads of Ruin weakened the Sp. Def of all\r surrounding Pokémon!,"Les Perles du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage affaiblissent la Défense Spéciale des Pokémon alentour !","La Difesa Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Monile Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico!",Unheilsjuwelen von [VAR PKNICK(0000)] (wild) schwächt die Spezial-Verteidigung aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] salvaje ha mermado la Defensa Especial de los demás Pokémon con Abalorio Debacle!,야생 [VAR PKNICK(0000)]의 재앙의구슬에 의해 주위의 특수방어가 약해졌다!,{野生|やせい}の　[VAR PKNICK(0000)]の わざわいのたまで　まわりの　{特防|とくぼう}が　{弱|よわ}まった！
The opposing [VAR PKNICK(0000)]’s Beads of Ruin weakened the Sp. Def of\r all\r surrounding Pokémon!,"Les Perles du Fléau [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi affaiblissent la Défense Spéciale des Pokémon alentour !","La Difesa Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Monile Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario!",Unheilsjuwelen von [VAR PKNICK(0000)] (Gegner) schwächt die Spezial-Verteidigung aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] enemigo ha mermado la Defensa Especial de los demás Pokémon con Abalorio Debacle!,상대 [VAR PKNICK(0000)]의 재앙의구슬에 의해 주위의 특수방어가 약해졌다!,{相手|あいて}の　[VAR PKNICK(0000)]の わざわいのたまで　まわりの　{特防|とくぼう}が　{弱|よわ}まった！
The Beads of Ruin possessed by [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]\r weakened\r the\r Sp. Def\r of\r all\r surrounding\r Pokémon!,"Les Perles du Fléau [VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] affaiblissent la Défense Spéciale des Pokémon alentour !","La Difesa Speciale dei Pokémon intorno si indebolisce a causa dell’abilità Monile Nefasto [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)]!",Unheilsjuwelen von [VAR PKNICK(0000)] von [VAR 0100(000A)] schwächt die Spezial-Verteidigung aller Pokémon im Umkreis!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha mermado la Defensa Especial de los demás Pokémon con Abalorio Debacle!,[VAR 0100(000A)]의 [VAR PKNICK(0000)]의 재앙의구슬에 의해 주위의 특수방어가 약해졌다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]の わざわいのたまで　まわりの　{特防|とくぼう}が　{弱|よわ}まった！
[VAR PKNICK(0000)] gained strength from the fallen!,[VAR PKNICK(0000)] reçoit la puissance de ses alliés mis K.O. !,[VAR PKNICK(0000)] ha ricevuto vigore dai suoi compagni sconfitti!,[VAR PKNICK(0000)] gewinnt durch gefallene Mitstreiter an Kraft!,¡[VAR PKNICK(0000)] recibe fuerzas de los aliados caídos!,[VAR PKNICK(0000)][VAR 1900(0001)] 쓰러진 동료에게서 힘을 받았다!,[VAR PKNICK(0000)]は {倒|たお}された　{仲間|なかま}から　{力|ちから}を　もらった！
The wild [VAR PKNICK(0000)] gained strength from the fallen!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage reçoit la puissance de ses alliés mis K.O. !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha ricevuto vigore dai suoi compagni sconfitti!",[VAR PKNICK(0000)] (wild) gewinnt durch gefallene Mitstreiter an Kraft!,¡El [VAR PKNICK(0000)] salvaje recibe fuerzas de los aliados caídos!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 쓰러진 동료에게서 힘을 받았다!,{野生|やせい}の　[VAR PKNICK(0000)]は {倒|たお}された　{仲間|なかま}から　{力|ちから}を　もらった！
The opposing [VAR PKNICK(0000)] gained strength from the fallen!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi reçoit la puissance de ses alliés mis K.O. !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha ricevuto vigore dai suoi compagni sconfitti!",[VAR PKNICK(0000)] (Gegner) gewinnt durch gefallene Mitstreiter an Kraft!,¡El [VAR PKNICK(0000)] enemigo recibe fuerzas de los aliados caídos!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 쓰러진 동료에게서 힘을 받았다!,{相手|あいて}の　[VAR PKNICK(0000)]は {倒|たお}された　{仲間|なかま}から　{力|ちから}を　もらった！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] gained strength from\r the\r fallen!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] reçoit la puissance de ses alliés mis K.O. !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha ricevuto vigore dai suoi compagni sconfitti!",[VAR PKNICK(0000)] von [VAR 0100(000A)] gewinnt durch gefallene Mitstreiter an Kraft!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] recibe fuerzas de los aliados caídos!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 쓰러진 동료에게서 힘을 받았다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は {倒|たお}された　{仲間|なかま}から　{力|ちから}を　もらった！
[VAR PKNICK(0000)] copied its ally’s stat changes!,[VAR PKNICK(0000)] copie les changements de stats de son allié !,[VAR PKNICK(0000)] ha copiato le modifiche alle statistiche del suo alleato!,[VAR PKNICK(0000)] kopiert die Statusveränderungen seines Mitstreiters!,¡[VAR PKNICK(0000)] ha copiado los cambios en las características de su aliado!,[VAR PKNICK(0000)][VAR 1900(0001)] 같은 편의 능력 변화를 복사했다!,[VAR PKNICK(0000)]は {味方|みかた}の　{能力変化|のうりょくへんか}を　コピーした！
The wild [VAR PKNICK(0000)] copied its ally’s stat changes!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage copie les changements de stats de son allié !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha copiato le modifiche alle statistiche del suo alleato!",[VAR PKNICK(0000)] (wild) kopiert die Statusveränderungen seines Mitstreiters!,¡El [VAR PKNICK(0000)] salvaje ha copiado los cambios en las características de su aliado!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 같은 편의 능력 변화를 복사했다!,{野生|やせい}の　[VAR PKNICK(0000)]は {味方|みかた}の　{能力変化|のうりょくへんか}を　コピーした！
The opposing [VAR PKNICK(0000)] copied its ally’s stat changes!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi copie les changements de stats de son allié !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha copiato le modifiche alle statistiche del suo alleato!",[VAR PKNICK(0000)] (Gegner) kopiert die Statusveränderungen seines Mitstreiters!,¡El [VAR PKNICK(0000)] enemigo ha copiado los cambios en las características de su aliado!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 같은 편의 능력 변화를 복사했다!,{相手|あいて}の　[VAR PKNICK(0000)]は {味方|みかた}の　{能力変化|のうりょくへんか}を　コピーした！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] copied its ally’s stat changes!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] copie les changements de stats de son allié !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha copiato le modifiche alle statistiche del suo alleato!",[VAR PKNICK(0000)] von [VAR 0100(000A)] kopiert die Statusveränderungen seines Mitstreiters!,¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha copiado los cambios en las características de su aliado!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 같은 편의 능력 변화를 복사했다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は {味方|みかた}の　{能力変化|のうりょくへんか}を　コピーした！
[VAR PKNICK(0000)]’s Ability is protected by the effects of its [VAR 0109(0001)]!,"Le talent [VAR 1408(0000,0001)][VAR PKNICK(0000)] est protégé par l’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] !","L’abilità di [VAR PKNICK(0000)] è protetta per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!",Die Fähigkeit von [VAR PKNICK(0000)] ist dank der Wirkung des Items [VAR 0109(0001)] geschützt!,"¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha protegido la habilidad de [VAR PKNICK(0000)]!",[VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 특성을 보호받고 있다!,[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{特性|とくせい}が　{守|まも}られている！
The wild [VAR PKNICK(0000)]’s Ability is protected by the effects of\r its [VAR 0109(0001)]!,"Le talent [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] sauvage est protégé par l’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] !","L’abilità [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico è protetta per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!",Die Fähigkeit von [VAR PKNICK(0000)] (wild) ist dank der Wirkung des Items [VAR 0109(0001)] geschützt!,"¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha protegido la habilidad del [VAR PKNICK(0000)] salvaje!",야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 특성을 보호받고 있다!,{野生|やせい}の　[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{特性|とくせい}が　{守|まも}られている！
The opposing [VAR PKNICK(0000)]’s Ability is protected by the effects\r of\r its [VAR 0109(0001)]!,"Le talent [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)] ennemi est protégé par l’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] !","L’abilità [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario è protetta per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!",Die Fähigkeit von [VAR PKNICK(0000)] (Gegner) ist dank der Wirkung des Items [VAR 0109(0001)] geschützt!,"¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha protegido la habilidad del [VAR PKNICK(0000)] enemigo!",상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 특성을 보호받고 있다!,{相手|あいて}の　[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{特性|とくせい}が　{守|まも}られている！
The Ability of [VAR 0100(000A)]’s [VAR PKNICK(0000)] is\r protected\r by\r the\r effects\r of\r its [VAR 0109(0001)]!,"Le talent [VAR 1408(0000,0001)][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] est protégé par l’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] !","L’abilità [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] è protetta per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!",Die Fähigkeit von [VAR PKNICK(0000)] von [VAR 0100(000A)] ist dank der Wirkung des Items [VAR 0109(0001)] geschützt!,"¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha protegido la habilidad del [VAR PKNICK(0000)] de [VAR 0100(000A)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 특성을 보호받고 있다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{特性|とくせい}が　{守|まも}られている！
The effects of [VAR PKNICK(0000)]’s [VAR 0109(0001)] prevent\r its\r stats\r from\r being\r lowered!,"L’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] empêche les stats [VAR 1408(0000,0001)][VAR PKNICK(0000)]\r de baisser !","Le statistiche di [VAR PKNICK(0000)] non si riducono per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!","[VAR 0109(0001)] verhindert, dass die Statuswerte von [VAR PKNICK(0000)] gesenkt werden!","¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha impedido que disminuyan las características de [VAR PKNICK(0000)]!",[VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 능력이 떨어지지 않는다!,[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{能力|のうりょく}が　{下|さ}がらない！
The effects of the wild [VAR PKNICK(0000)]’s [VAR 0109(0001)]\r prevent\r its\r stats\r from\r being\r lowered!,"L’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] empêche les stats [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)]\r sauvage\r de baisser !","Le statistiche [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] selvatico non si riducono per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!","[VAR 0109(0001)] verhindert, dass die Statuswerte von [VAR PKNICK(0000)] (wild) gesenkt werden!","¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha impedido que disminuyan las características del [VAR PKNICK(0000)] salvaje!",야생 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 능력이 떨어지지 않는다!,{野生|やせい}の　[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{能力|のうりょく}が　{下|さ}がらない！
The effects of the opposing [VAR PKNICK(0000)]’s [VAR 0109(0001)]\r prevent\r its\r stats\r from\r being\r lowered!,"L’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] empêche les stats [VAR 1002][VAR 1406(0000,0001)][VAR PKNICK(0000)]\r ennemi\r de baisser !","Le statistiche [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] avversario non si riducono per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!","[VAR 0109(0001)] verhindert, dass die Statuswerte von [VAR PKNICK(0000)] (Gegner) gesenkt werden!","¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha impedido que disminuyan las características del [VAR PKNICK(0000)] enemigo!",상대 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 능력이 떨어지지 않는다!,{相手|あいて}の　[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{能力|のうりょく}が　{下|さ}がらない！
The effects of the [VAR 0109(0001)] held by [VAR 0100(000A)]’s\r [VAR PKNICK(0000)]\r prevent\r its\r stats\r from\r being lowered!,"L’effet [VAR 1406(0001,0000)][VAR ITEM2(0001)] empêche les stats [VAR 1408(0000,0001)][VAR PKNICK(0000)]\r [VAR 1408(000A,0001)][VAR 0100(000A)]\r de baisser !","Le statistiche [VAR 1002][VAR 1504(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] non si riducono per effetto [VAR 1504(0001,0000)][VAR 0109(0001)]!","[VAR 0109(0001)] verhindert, dass die Statuswerte von [VAR PKNICK(0000)] von [VAR 0100(000A)] gesenkt werden!","¡[VAR 1701(0001,0000)][VAR ITEM2(0001)] ha impedido que disminuyan las características del [VAR PKNICK(0000)] de [VAR 0100(000A)]!",[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] [VAR 0109(0001)]의 효과로 능력이 떨어지지 않는다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は [VAR 0109(0001)]の{効果|こうか}で　{能力|のうりょく}が　{下|さ}がらない！
[VAR PKNICK(0000)] used its Mirror Herb to mirror its opponent’s stat changes!,[VAR PKNICK(0000)] copie les changements de stats de la cible grâce à la Feuille Copieuse !,[VAR PKNICK(0000)] ha copiato le modifiche alle statistiche avversarie usando la Foglia carbone!,"[VAR PKNICK(0000)] nutzt das Item Kopierkraut, um die gegnerischen Statusveränderungen zu kopieren.",¡[VAR PKNICK(0000)] ha usado una Hierba Copia y ha copiado los cambios en las características del rival!,[VAR PKNICK(0000)][VAR 1900(0001)] 흉내허브를 써서 상대의 능력 변화를 흉내 냈다!,[VAR PKNICK(0000)]は　ものまねハーブを　{使|つか}って {相手|あいて}の　{能力変化|のうりょくへんか}を　まねした！
The wild [VAR PKNICK(0000)] used its Mirror Herb to mirror its opponent’s\r stat changes!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] sauvage copie les changements de stats de la cible grâce à la Feuille Copieuse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] selvatico ha copiato le modifiche alle statistiche avversarie usando la Foglia carbone!","[VAR PKNICK(0000)] (wild) nutzt das Item Kopierkraut, um die gegnerischen Statusveränderungen zu kopieren.",¡El [VAR PKNICK(0000)] salvaje ha usado una Hierba Copia y ha copiado los cambios en las características del rival!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 흉내허브를 써서 상대의 능력 변화를 흉내 냈다!,{野生|やせい}の　[VAR PKNICK(0000)]は　ものまねハーブを　{使|つか}って {相手|あいて}の　{能力変化|のうりょくへんか}を　まねした！
The opposing [VAR PKNICK(0000)] used its Mirror Herb to mirror its opponent’s\r stat changes!,"[VAR 1002][VAR 1401(0000,0001)][VAR PKNICK(0000)] ennemi copie les changements de stats de la cible grâce à la Feuille Copieuse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] avversario ha copiato le modifiche alle statistiche avversarie usando la Foglia carbone!","[VAR PKNICK(0000)] (Gegner) nutzt das Item Kopierkraut, um die gegnerischen Statusveränderungen zu kopieren.",¡El [VAR PKNICK(0000)] enemigo ha usado una Hierba Copia y ha copiado los cambios en las características del rival!,상대 [VAR PKNICK(0000)][VAR 1900(0001)] 흉내허브를 써서 상대의 능력 변화를 흉내 냈다!,{相手|あいて}の　[VAR PKNICK(0000)]は　ものまねハーブを　{使|つか}って {相手|あいて}の　{能力変化|のうりょくへんか}を　まねした！
[VAR 0100(000A)]’s [VAR PKNICK(0000)] used its Mirror Herb\r to\r mirror\r its\r opponent’s\r stat changes!,"[VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR 0100(000A)] copie les changements de stats de la cible grâce à Feuille Copieuse !","[VAR 1002][VAR 1501(0000,0001)][VAR PKNICK(0000)] di [VAR 0100(000A)] ha copiato le modifiche alle statistiche avversarie usando la Foglia carbone!","[VAR PKNICK(0000)] von [VAR 0100(000A)] nutzt das Item Kopierkraut, um die gegnerischen Statusveränderungen zu kopieren.",¡El [VAR PKNICK(0000)] de [VAR 0100(000A)] ha usado una Hierba Copia y ha copiado los cambios en las características del rival!,[VAR 0100(000A)]의 [VAR PKNICK(0000)][VAR 1900(0001)] 흉내허브를 써서 상대의 능력 변화를 흉내 냈다!,[VAR 0100(000A)]の　[VAR PKNICK(0000)]は　ものまねハーブを　{使|つか}って {相手|あいて}の　{能力変化|のうりょくへんか}を　まねした！
